,student_id,gender,grade,region,study_hours,attendance_rate,mid_score,final_score,join_dt
2190,2191,M,1,Gyeonggi,14.5,92.10000000000001,59.9,67.6,2024-09-29
2191,2192,M,1,Seoul,20.8,85.9,68.3,62.0,2024-06-14
2192,2193,M,1,Busan,13.4,99.9,100.0,55.8,2024-07-01
2193,2194,M,3,Seoul,8.3,77.5,100.0,,2024-06-04
2194,2195,M,2,Gyeonggi,14.7,99.4,82.3,71.4,2024-11-20
2195,2196,F,1,Gyeonggi,25.3,100.0%,51.6,90.3,2024-11-06
2196,2197,F,1,Busan,9.6,93.2,46.9,88.3,2024-12-10
2197,2198,F,2,Daegu,14.2,89.2,53.6,75.2,2024-05-31
2198,2199,F,1,Gyeonggi,17.8,92.30000000000001,61.8,94.7,2025-01-23
2199,2200,F,2,Gyeonggi,18.0,91.2,71.3,68.3,2024-04-01
2200,2201,M,1,Gyeonggi,16.6,95.19999999999999,90.3,98.8,2025-02-26
2201,2202,M,2,Seoul,14.3,93.5,55.6,100.0,2024-11-28
2202,2203,F,1,Busan,20.9,86.8,69.7,75.8,2024-07-07
2203,2204,F,2,Seoul,19.1,97.8,69.9,88.1,2025-02-27
2204,2205,F,3,Gyeonggi,9.3,85.5,62.6,85.2,2025-01-24
2205,2206,F,3,Gyeonggi,14.7,91.60000000000001,78.6,83.4,2024-07-11
2206,2207,F,3,Seoul,,96.7,60.5,51.6,2024-03-08
2207,2208,M,3,Seoul,9.7,100.0,43.9,86.7,2024-04-09
2208,2209,F,3,Gyeonggi,0.1,92.10000000000001,61.4,47.6,2024-03-05
2209,2210,M,3,Etc,17.3,98.4%,67.3,87.5,2024-03-05
2210,2211,F,1,Seoul,9.1,90.8,87.2,47.8,2024-03-28
2211,2212,M,3,Busan,10.2,97.39999999999999,78.9,67.2,2024-09-09
2212,2213,M,2,Gyeonggi,14.0,94.39999999999999,78.6,75.4,2024-05-27
2213,2214,M,1,Busan,6.6,96.89999999999999,76.4,61.3,2024-05-01
2214,2215,M,3,Seoul,14.7,97.6,58.7,97.0,2025-01-15
2215,2216,M,3,Daegu,20.3,95.89999999999999,69.1,67.5,2024-03-25
2216,2217,M,2,Seoul,13.3,87.3,68.5,51.7,2024-10-01
2217,2218,F,3,Daegu,19.2,86.9%,39.5,45.3,2024-06-15
2218,2219,F,1,Seoul,8.0,91.2,67.4,68.9,2025-02-01
2219,2220,M,1,Seoul,15.2,86.2,76.1,72.1,2024-07-13
2220,2221,M,2,Seoul,11.6,100.0,72.8,91.2,2024-05-11
2221,2222,F,1,Daegu,0.0,87.9,91.2,67.1,2024-04-20
2222,2223,F,3,Busan,18.9,90.10000000000001,79.4,63.1,2024-06-01
2223,2224,F,3,Seoul,11.8,94.19999999999999,93.0,72.4,2024-04-28
2224,2225,M,1,Etc,14.7,87.5,47.8,56.7,2024-09-11
2225,2226,M,1,Etc,10.8,84.6,80.7,91.6,2025-01-25
2226,2227,M,2,Etc,10.5,94.8,70.8,92.9,2024-04-04
2227,2228,F,1,Seoul,10.3,92.30000000000001,,55.1,2024-10-07
2228,2229,M,1,Busan,9.3,96.89999999999999,66.4,93.9,2024-12-13
2229,2230,M,2,Seoul,10.2,95.3,67.7,78.2,2025-02-08
2230,2231,F,2,Gyeonggi,8.5,100.0,61.8,87.5,2024-08-05
2231,2232,F,1,Etc,8.1,95.39999999999999,74.9,43.0,2024-08-18
2232,2233,M,1,Gyeonggi,5.0,81.2,74.4,57.4,2024-05-01
2233,2234,F,2,Busan,28.3,90.60000000000001,40.8,86.2,2024-11-23
2234,2235,M,3,Etc,8.1,97.1,36.2,61.1,2024-07-03
2235,2236,F,1,Seoul,13.6,94.3,78.1,72.7,2025-02-05
2236,2237,F,3,Gyeonggi,4.6,91.10000000000001%,59.8,70.1,2024-12-21
2237,2238,F,1,Seoul,11.4,78.4,66.1,98.6,2024-08-26
2238,2239,F,3,Gyeonggi,6.4,92.0,65.7,30.5,2024-12-31
2239,2240,M,1,Etc,,97.89999999999999,82.8,,2024-12-26
2240,2241,F,3,Seoul,7.8,99.3,89.5,64.6,2024-11-24
2241,2242,M,2,Gyeonggi,13.4,87.9,53.4,61.5,2024-10-26
2242,2243,M,2,Daegu,7.9,100.0%,80.5,62.2,2025-02-17
2243,2244,F,2,Seoul,21.5,92.60000000000001,55.1,62.9,2025-01-23
2244,2245,M,2,Etc,12.8,93.8,95.5,98.6,2024-06-14
2245,2246,M,3,Gyeonggi,,93.60000000000001,79.5,59.2,2024-12-07
2246,2247,M,3,Seoul,14.2,91.60000000000001,51.2,,2024-05-14
2247,2248,M,1,Busan,23.2,83.5,54.6,81.6,2024-08-21
2248,2249,F,3,Gyeonggi,,86.0,51.8,77.3,2024-08-10
2249,2250,F,1,Seoul,,84.5,59.1,38.0,2024-04-12
2250,2251,M,1,Etc,10.2,88.9,70.8,78.2,2024-03-23
2251,2252,F,2,Etc,15.7,94.8,79.9,55.8,2024-09-01
2252,2253,M,1,Daegu,17.8,98.2,83.4,66.2,2024-07-09
2253,2254,M,2,Daegu,13.4,79.60000000000001,67.9,100.0,2024-06-24
2254,2255,F,3,Etc,20.0,80.10000000000001,65.5,92.3,2024-04-26
2255,2256,F,2,Seoul,19.8,93.89999999999999,51.3,71.4,2024-04-10
2256,2257,F,1,Seoul,14.7,97.39999999999999,69.2,61.4,2024-08-01
2257,2258,M,1,Etc,7.0,90.5%,55.9,82.4,2025-01-21
2258,2259,F,3,Gyeonggi,9.0,83.8%,82.5,88.6,2025-02-04
2259,2260,M,3,Gyeonggi,13.7,85.1,88.2,53.0,2024-03-25
2260,2261,F,2,Seoul,11.3,85.8,83.7,100.0,2024-10-03
2261,2262,M,1,Seoul,7.0,87.2,68.3,51.4,2024-03-22
2262,2263,M,3,Busan,17.2,100.0,85.9,88.2,2024-11-25
2263,2264,F,2,Seoul,9.3,92.5,58.4,99.6,2025-02-10
2264,2265,M,1,Gyeonggi,5.8,93.89999999999999,97.1,69.7,2024-05-18
2265,2266,M,3,Seoul,15.0,83.89999999999999%,76.4,,2024-08-13
2266,2267,M,2,Busan,8.3,98.5,69.4,63.3,2025-02-01
2267,2268,M,1,Gyeonggi,6.3,90.2%,66.6,64.3,2024-07-12
2268,2269,F,1,Seoul,12.6,93.60000000000001,78.7,76.0,2024-08-04
2269,2270,M,3,Seoul,28.9,91.8,82.4,48.5,2024-11-07
2270,2271,M,1,Gyeonggi,9.0,86.8%,48.5,76.9,2024-07-04
2271,2272,F,3,Seoul,11.9,91.4,,74.0,2024-09-26
2272,2273,M,2,Gyeonggi,9.7,93.89999999999999,43.1,67.6,2025-01-09
2273,2274,M,1,Etc,12.2,77.9,74.8,64.7,2024-10-05
2274,2275,M,2,Gyeonggi,3.5,88.4,49.8,63.8,2024-06-28
2275,2276,F,2,Busan,10.4,87.1,81.0,93.7,2024-10-13
2276,2277,M,1,Seoul,18.2,87.1,70.4,55.7,2024-06-12
2277,2278,M,2,Gyeonggi,4.1,93.7,99.1,75.1,2024-03-17
2278,2279,F,1,Gyeonggi,21.0,84.2,84.9,74.2,2024-06-06
2279,2280,M,2,Gyeonggi,1.7,90.3,50.1,,2024-06-14
2280,2281,M,1,Seoul,17.4,89.60000000000001,83.2,68.2,2024-10-03
2281,2282,F,3,Gyeonggi,17.9,93.4,67.3,93.8,2024-03-09
2282,2283,F,3,Etc,18.5,100.0,64.7,82.8,2024-05-12
2283,2284,F,1,Gyeonggi,12.7,93.0,68.6,86.9,2024-07-07
2284,2285,M,3,Seoul,13.9,99.5,64.7,75.5,2024-11-28
2285,2286,M,3,Gyeonggi,16.4,100.0,47.8,75.6,2024-12-19
2286,2287,M,2,Busan,3.8,81.10000000000001,71.9,81.0,2025-01-03
2287,2288,F,1,Gyeonggi,15.4,93.4%,49.1,45.5,2024-07-17
2288,2289,M,3,Seoul,7.1,91.60000000000001,87.1,76.3,2024-04-04
2289,2290,M,3,Etc,12.0,83.3,85.5,92.0,2024-08-02
2290,2291,F,2,Gyeonggi,20.4,94.6,56.2,99.2,2024-12-10
2291,2292,M,1,Etc,15.4,91.4,37.8,71.8,2024-03-01
2292,2293,F,2,Etc,7.0,79.0,64.7,69.7,2024-03-19
2293,2294,M,1,Gyeonggi,,100.0%,60.6,68.5,2024-05-15
2294,2295,M,1,Seoul,4.3,95.39999999999999,43.1,81.0,2024-11-24
2295,2296,F,2,Gyeonggi,6.9,94.69999999999999,,87.3,2024-03-07
2296,2297,F,1,Seoul,17.9,95.7,59.7,91.1,2024-07-23
2297,2298,M,2,Daegu,7.6,86.5,79.0,73.0,2024-07-25
2298,2299,M,1,Seoul,16.3,100.0,53.9,69.5,2025-01-05
2299,2300,M,2,Gyeonggi,16.0,90.0,74.8,85.7,2024-05-16
2300,2301,M,2,Busan,12.7,97.5%,81.2,56.4,2024-12-24
2301,2302,M,3,Etc,15.9,83.5,68.0,61.4,2025-02-21
2302,2303,M,1,Etc,9.1,100.0,68.9,79.9,2024-07-27
2303,2304,F,3,Seoul,7.8,86.9,65.9,82.3,2024-10-30
2304,2305,F,3,Etc,11.2,92.2,60.6,67.3,2024-08-12
2305,2306,M,1,Gyeonggi,11.9,92.7,95.4,60.7,2024-05-06
2306,2307,F,2,Seoul,6.5,100.0,80.4,69.6,2025-01-14
2307,2308,F,1,Etc,0.4,86.3%,,49.2,2024-03-19
2308,2309,M,1,Etc,19.0,95.3,97.8,67.4,2024-10-23
2309,2310,F,3,Gyeonggi,17.5,87.8,58.3,58.9,2025-01-14
2310,2311,F,3,Gyeonggi,12.6,100.0,72.6,65.7,2024-12-17
2311,2312,F,3,Gyeonggi,7.2,93.30000000000001,55.9,73.0,2024-04-03
2312,2313,M,3,Seoul,28.2,100.0,76.4,78.4,2024-10-03
2313,2314,F,2,Gyeonggi,18.5,100.0,70.5,65.3,2024-07-28
2314,2315,M,1,Gyeonggi,3.1,81.69999999999999,68.8,44.0,2024-06-17
2315,2316,M,2,Etc,15.6,99.1,51.6,100.0,2024-06-25
2316,2317,M,1,Gyeonggi,10.3,92.7,58.2,80.4,2024-05-03
2317,2318,F,2,Busan,22.1,88.2,60.3,66.3,2024-11-25
2318,2319,F,2,Etc,15.4,84.89999999999999,35.3,82.1,2024-12-12
2319,2320,F,3,Seoul,5.2,78.7,65.9,50.9,2024-07-19
2320,2321,F,3,Gyeonggi,4.7,99.1,69.0,64.8,2024-05-21
2321,2322,M,3,Etc,4.0,98.2,59.4,93.3,2024-12-22
2322,2323,F,1,Etc,13.1,94.69999999999999,74.2,79.5,2024-08-15
2323,2324,M,3,Seoul,2.1,87.2,95.7,64.6,2024-12-02
2324,2325,F,1,Gyeonggi,0.0,83.3%,56.3,75.4,2025-01-22
2325,2326,F,3,Busan,9.1,88.6,72.7,67.2,2024-03-13
2326,2327,F,2,Daegu,4.7,90.7,54.3,61.2,2024-06-16
2327,2328,M,3,Busan,9.8,91.3,43.7,86.1,2024-12-10
2328,2329,M,2,Busan,0.0,94.69999999999999,63.5,70.3,2024-04-12
2329,2330,M,1,Busan,11.3,100.0,74.7,66.7,2024-06-04
2330,2331,M,2,Gyeonggi,,94.5,100.0,80.8,2024-03-13
2331,2332,F,2,Gyeonggi,5.1,91.2,57.7,59.5,2024-09-05
2332,2333,M,1,Daegu,0.5,95.1,66.1,55.4,2024-03-02
2333,2334,M,2,Seoul,11.5,98.4,59.1,81.3,2025-01-13
2334,2335,M,3,Seoul,18.9,100.0%,100.0,100.0,2025-01-12
2335,2336,M,1,Gyeonggi,0.0,90.4,82.8,67.2,2024-09-23
2336,2337,F,2,Seoul,12.0,80.5,71.4,77.9,2024-05-26
2337,2338,F,3,Gyeonggi,0.0,91.0,62.0,44.4,2024-04-07
2338,2339,M,3,Gyeonggi,15.7,78.9,98.2,70.3,2024-10-29
2339,2340,F,1,Seoul,8.2,81.8,53.7,63.4,2024-10-07
2340,2341,M,2,Seoul,11.8,88.0,53.0,60.9,2024-05-04
2341,2342,F,3,Seoul,3.7,93.7,53.0,49.7,2024-08-27
2342,2343,M,1,Busan,19.0,92.30000000000001,27.3,82.2,2024-05-08
2343,2344,M,3,Seoul,17.1,87.2,70.4,84.4,2024-04-22
2344,2345,M,1,Seoul,21.1,91.4,,80.0,2024-05-01
2345,2346,M,2,Busan,5.6,94.89999999999999,54.9,80.3,2024-09-04
2346,2347,F,2,Etc,16.7,95.5,92.0,68.5,2024-08-28
2347,2348,M,3,Seoul,36.4,89.1,62.0,76.9,2024-08-28
2348,2349,M,3,Etc,3.1,82.89999999999999,77.5,86.9,2024-12-22
2349,2350,F,2,Seoul,11.2,84.2,72.9,74.5,2024-05-31
2350,2351,M,3,Daegu,8.5,73.9,68.4,55.6,2024-05-14
2351,2352,M,3,Gyeonggi,5.1,100.0,95.3,63.1,2024-10-18
2352,2353,M,2,Gyeonggi,15.7,80.7,68.0,78.1,2025-01-03
2353,2354,F,3,Gyeonggi,14.5,88.3,52.8,64.1,2024-08-01
2354,2355,F,2,Busan,,97.8,76.2,86.6,2024-10-27
2355,2356,M,2,Gyeonggi,10.1,84.89999999999999,78.4,67.1,2024-08-23
2356,2357,F,1,Gyeonggi,1.2,96.0,87.6,83.6,2024-12-17
2357,2358,M,3,Gyeonggi,0.0,97.3,90.8,93.8,2024-08-22
2358,2359,F,2,Seoul,15.7,100.0%,73.0,40.3,2024-05-28
2359,2360,M,2,Daegu,17.0,98.5,56.3,80.1,2024-11-09
2360,2361,F,3,Gyeonggi,8.0,79.7,86.0,61.0,2024-04-02
2361,2362,F,3,Gyeonggi,6.0,93.4,,95.0,2024-06-27
2362,2363,F,1,Gyeonggi,12.4,100.0,83.6,67.2,2024-06-27
2363,2364,M,3,Etc,15.6,90.3,71.7,71.2,2024-11-29
2364,2365,F,1,Seoul,,98.0,87.2,56.7,2024-12-22
2365,2366,M,1,Seoul,14.3,92.7,56.7,66.0,2025-01-22
2366,2367,F,3,Gyeonggi,23.0,96.5%,77.5,40.5,2024-11-13
2367,2368,M,2,Seoul,20.5,100.0,62.6,83.1,2024-09-25
2368,2369,F,2,Daegu,2.9,94.19999999999999,68.8,76.9,2024-12-20
2369,2370,M,1,Gyeonggi,2.6,100.0,100.0,80.7,2024-08-22
2370,2371,M,1,Seoul,13.2,95.1,91.2,41.7,2025-01-28
2371,2372,M,2,Busan,14.0,93.30000000000001,70.4,84.3,2024-05-13
2372,2373,M,3,Seoul,4.1,88.7,82.0,62.2,2024-04-16
2373,2374,M,1,Busan,,81.8,61.1,94.4,2024-08-08
2374,2375,F,3,Gyeonggi,9.5,100.0,72.7,71.4,2024-11-03
2375,2376,F,2,Gyeonggi,8.5,100.0,38.8,77.1,2024-05-19
2376,2377,F,2,Seoul,17.2,86.0,55.7,72.5,2024-07-12
2377,2378,F,3,Gyeonggi,13.6,77.5,,87.7,2025-01-06
2378,2379,M,3,Seoul,18.7,91.2,,88.2,2024-10-28
2379,2380,M,3,Etc,10.0,90.60000000000001,50.7,66.1,2024-11-04
2380,2381,M,1,Etc,6.6,90.5,100.0,94.7,2024-03-25
2381,2382,M,3,Seoul,13.8,98.2,74.8,68.1,2024-11-06
2382,2383,F,3,Seoul,23.6,89.60000000000001,66.1,65.5,2024-12-12
2383,2384,M,1,Etc,21.1,91.60000000000001,68.1,66.1,2024-09-11
2384,2385,F,2,Seoul,15.3,98.1%,83.4,66.4,2025-01-24
2385,2386,M,1,Gyeonggi,1.7,94.39999999999999,69.8,72.4,2024-03-10
2386,2387,F,1,Gyeonggi,7.4,92.5,67.8,71.1,2024-10-07
2387,2388,F,3,Seoul,8.4,91.3,56.7,92.9,2024-04-03
2388,2389,F,1,Gyeonggi,17.9,89.1,64.7,97.2,2024-09-21
2389,2390,F,1,Busan,28.8,99.6,66.8,97.6,2024-05-21
2390,2391,F,2,Etc,7.3,87.0,95.3,80.5,2024-05-20
2391,2392,F,1,Gyeonggi,9.3,80.30000000000001%,90.8,42.9,2024-05-07
2392,2393,F,3,Etc,16.3,85.0,94.1,,2025-02-15
2393,2394,M,1,Gyeonggi,15.8,88.9%,65.0,88.4,2025-02-04
2394,2395,M,3,Gyeonggi,7.6,96.7,72.9,78.0,2024-04-28
2395,2396,F,3,Etc,14.8,89.5,38.0,63.0,2024-08-09
2396,2397,M,1,Daegu,23.2,83.7,75.4,67.7,2025-02-16
2397,2398,F,2,Etc,3.1,85.7,82.7,57.0,2025-01-19
2398,2399,F,1,Gyeonggi,10.6,89.8%,68.2,91.1,2024-11-10
2399,2400,F,1,Seoul,11.5,93.5%,57.6,79.5,2025-02-19
2400,2401,M,2,Etc,22.3,100.0,66.0,62.8,2024-12-05
2401,2402,M,1,Busan,14.6,100.0,95.8,47.1,2024-10-15
2402,2403,F,2,Etc,9.4,98.1,69.3,37.3,2024-06-20
2403,2404,M,1,Seoul,2.3,90.3,67.3,34.1,2024-11-08
2404,2405,F,1,Busan,7.9,99.2,59.4,52.6,2024-09-17
2405,2406,F,2,Gyeonggi,7.3,100.0,42.1,71.5,2025-01-07
2406,2407,M,1,Seoul,4.8,94.89999999999999,82.3,92.8,2024-08-17
2407,2408,M,3,Seoul,6.3,91.5,68.4,83.3,2024-03-07
2408,2409,F,3,Seoul,14.6,80.4,51.6,55.1,2024-03-08
2409,2410,M,1,Gyeonggi,11.6,88.8,71.2,87.9,2024-06-29
2410,2411,M,2,Daegu,6.3,87.2%,46.7,80.4,2024-10-15
2411,2412,M,2,Etc,10.7,89.8,40.7,54.7,2024-07-09
2412,2413,F,1,Seoul,13.6,97.1,59.3,61.2,2024-11-15
2413,2414,M,3,Daegu,6.6,94.3,64.7,100.0,2025-02-08
2414,2415,M,3,Seoul,7.0,85.1,55.7,67.4,2024-06-15
2415,2416,M,1,Gyeonggi,14.0,67.4%,58.0,75.8,2024-12-08
2416,2417,F,3,Gyeonggi,14.6,100.0,,45.8,2024-05-26
2417,2418,M,2,Busan,7.6,98.5,60.1,48.6,2024-05-16
2418,2419,F,1,Seoul,11.6,95.39999999999999,65.4,87.1,2024-12-27
2419,2420,M,1,Seoul,,100.0,68.4,69.2,2024-04-14
2420,2421,F,2,Gyeonggi,14.9,89.5,53.6,85.7,2024-05-17
2421,2422,M,1,Gyeonggi,4.0,94.19999999999999,58.2,84.9,2024-08-30
2422,2423,M,2,Daegu,10.7,87.1,77.1,89.0,2024-08-31
2423,2424,F,1,Gyeonggi,8.4,96.39999999999999,51.5,84.5,2024-06-18
2424,2425,F,2,Seoul,7.8,88.1,74.4,78.5,2024-08-09
2425,2426,M,2,Seoul,7.2,92.80000000000001,54.8,,2024-04-19
2426,2427,M,3,Gyeonggi,2.6,96.2,56.5,80.2,2024-03-29
2427,2428,M,1,Seoul,25.4,89.9,78.9,43.9,2024-10-18
2428,2429,F,2,Seoul,11.7,88.3,55.0,67.4,2025-01-21
2429,2430,M,3,Seoul,19.8,84.89999999999999,80.1,48.9,2024-12-29
2430,2431,M,2,Gyeonggi,13.0,87.0,89.3,87.1,2024-04-03
2431,2432,F,1,Seoul,0.0,100.0,62.5,61.3,2024-08-03
2432,2433,M,1,Busan,14.4,85.5,100.0,57.3,2024-12-28
2433,2434,M,1,Daegu,24.3,89.60000000000001,69.5,100.0,2024-03-02
2434,2435,F,2,Seoul,11.9,95.5,84.2,79.8,2025-01-11
2435,2436,F,2,Gyeonggi,9.0,93.60000000000001,62.2,87.7,2024-04-19
2436,2437,M,2,Seoul,9.3,83.0,66.3,72.3,2024-07-20
2437,2438,F,2,Gyeonggi,10.5,89.0,87.7,76.0,2024-12-10
2438,2439,F,1,Seoul,20.5,95.39999999999999,,83.3,2025-02-13
2439,2440,M,1,Seoul,8.9,84.89999999999999%,41.9,52.8,2024-12-12
2440,2441,F,1,Gyeonggi,4.7,96.7,73.9,43.1,2024-05-13
2441,2442,M,1,Etc,15.0,85.6%,100.0,96.1,2024-06-28
2442,2443,F,1,Busan,21.5,100.0,49.4,75.0,2024-08-20
2443,2444,M,3,Etc,4.5,93.8,94.0,61.2,2024-05-04
2444,2445,F,2,Etc,26.4,95.0,,67.4,2024-12-05
2445,2446,F,1,Gyeonggi,9.4,84.3,58.1,82.7,2024-05-03
2446,2447,M,1,Busan,20.9,94.1,76.8,68.4,2024-08-15
2447,2448,F,1,Daegu,13.7,100.0,89.9,88.7,2024-10-27
2448,2449,M,3,Gyeonggi,17.3,96.7,74.3,46.1,2024-03-03
2449,2450,F,2,Seoul,14.3,88.8,100.0,45.6,2024-05-11
2450,2451,F,2,Etc,11.3,92.0,83.7,57.7,2024-06-30
2451,2452,M,2,Seoul,,90.9,36.5,85.1,2024-10-24
2452,2453,M,1,Gyeonggi,0.0,94.19999999999999,92.2,81.2,2024-10-16
2453,2454,F,1,Etc,13.1,89.4,88.6,41.7,2024-03-15
2454,2455,M,1,Seoul,,80.60000000000001,62.0,91.6,2024-06-11
2455,2456,M,3,Seoul,15.7,100.0%,97.1,59.9,2024-05-07
2456,2457,M,3,Seoul,1.6,94.3,65.6,45.0,2024-08-21
2457,2458,M,3,Seoul,7.7,100.0,78.0,96.3,2024-07-15
2458,2459,M,2,Gyeonggi,10.7,96.0,74.4,82.3,2025-01-20
2459,2460,M,1,Gyeonggi,18.8,100.0,53.4,55.6,2024-07-17
2460,2461,M,1,Daegu,17.7,93.30000000000001,51.7,80.7,2024-05-03
2461,2462,M,3,Etc,3.4,92.0,57.5,60.1,2024-10-18
2462,2463,F,1,Seoul,6.2,96.3,46.0,79.7,2024-04-18
2463,2464,F,1,Gyeonggi,14.5,97.5,59.2,100.0,2024-05-25
2464,2465,F,3,Daegu,13.7,97.6,63.1,74.3,2024-06-07
2465,2466,M,1,Busan,13.6,100.0,52.1,70.8,2024-12-02
2466,2467,F,1,Seoul,20.9,100.0,45.3,54.6,2024-08-07
2467,2468,F,1,Gyeonggi,14.8,80.5,93.3,,2024-12-27
2468,2469,M,1,Seoul,16.7,85.9,74.3,76.5,2024-04-10
2469,2470,F,1,Etc,17.4,91.0,88.3,65.9,2024-08-28
2470,2471,M,2,Etc,9.5,96.7,78.2,54.0,2024-07-09
2471,2472,F,2,Busan,3.7,97.0,68.9,76.1,2025-02-14
2472,2473,F,1,Gyeonggi,23.9,84.1,78.2,57.3,2025-02-21
2473,2474,M,3,Seoul,13.3,100.0,75.5,61.9,2024-04-25
2474,2475,F,2,Daegu,7.5,97.2,92.1,42.3,2024-06-28
2475,2476,M,2,Daegu,6.9,88.3,76.5,78.8,2024-04-28
2476,2477,F,1,Gyeonggi,16.6,74.3,62.0,74.0,2025-01-02
2477,2478,M,1,Gyeonggi,2.3,81.39999999999999,53.9,75.9,2024-06-25
2478,2479,F,3,Seoul,0.0,87.0,,59.1,2024-11-09
2479,2480,M,2,Etc,5.9,87.2,97.8,58.1,2024-07-19
2480,2481,M,2,Seoul,25.6,100.0,50.1,50.0,2025-02-10
2481,2482,M,3,Busan,17.4,100.0,48.3,72.8,2025-02-07
2482,2483,F,3,Busan,,99.0,56.9,64.1,2024-10-21
2483,2484,F,2,Busan,10.2,89.4%,78.1,61.5,2024-03-22
2484,2485,M,3,Busan,14.7,100.0,79.9,75.4,2024-10-23
2485,2486,F,2,Etc,13.8,77.7,72.3,87.7,2025-02-18
2486,2487,F,3,Gyeonggi,11.1,75.9,81.5,65.8,2024-04-03
2487,2488,F,1,Seoul,11.7,82.39999999999999,82.0,54.1,2024-04-22
2488,2489,M,1,Seoul,10.9,93.4,81.9,95.5,2024-04-27
2489,2490,M,2,Seoul,9.3,91.0,68.4,49.2,2024-03-17
2490,2491,M,2,Gyeonggi,12.1,93.2%,87.2,54.9,2024-03-26
2491,2492,M,3,Seoul,8.6,86.9,80.6,62.1,2024-07-31
2492,2493,M,2,Daegu,10.5,88.1,94.5,70.2,2024-11-22
2493,2494,M,2,Gyeonggi,8.9,93.60000000000001,24.5,69.5,2025-01-19
2494,2495,F,1,Daegu,9.8,90.10000000000001,71.5,37.5,2024-08-17
2495,2496,F,2,Busan,15.3,100.0,60.1,81.1,2024-11-06
2496,2497,M,2,Etc,17.9,94.69999999999999,52.2,49.8,2025-02-24
2497,2498,M,3,Daegu,10.4,82.5,59.6,65.7,2024-08-25
2498,2499,M,3,Seoul,14.7,88.8,72.2,58.3,2025-01-21
2499,2500,F,2,Busan,13.6,93.30000000000001,68.6,76.1,2024-08-06
2500,2501,F,1,Etc,14.8,88.2,41.5,57.2,2024-11-25
2501,2502,F,3,Gyeonggi,12.1,99.3,61.3,67.7,2024-07-20
2502,2503,M,2,Busan,10.5,85.2,72.8,56.8,2024-10-07
2503,2504,F,1,Seoul,9.8,85.7,80.9,55.9,2024-05-06
2504,2505,M,3,Gyeonggi,11.3,89.9,77.7,75.2,2025-01-26
2505,2506,M,1,Busan,12.0,96.2,75.0,85.8,2024-10-24
2506,2507,F,1,Gyeonggi,,99.8%,79.0,67.5,2025-02-07
2507,2508,M,2,Seoul,7.6,100.0,70.5,65.9,2025-01-14
2508,2509,F,1,Etc,2.5,91.10000000000001,90.1,72.1,2024-12-12
2509,2510,F,1,Gyeonggi,6.6,84.5,74.0,73.1,2024-09-09
2510,2511,M,2,Gyeonggi,12.6,92.60000000000001%,63.1,100.0,2024-12-23
2511,2512,M,1,Seoul,14.7,82.1,91.1,59.1,2024-04-27
2512,2513,F,2,Daegu,,98.6,62.3,54.0,2025-02-17
2513,2514,M,1,Gyeonggi,16.9,95.7,79.7,77.5,2024-11-25
2514,2515,F,3,Seoul,15.2,92.7,69.5,76.9,2024-11-23
2515,2516,F,2,Etc,27.6,79.2,57.4,83.7,2024-07-26
2516,2517,M,1,Seoul,,86.1,48.5,62.9,2024-06-06
2517,2518,F,2,Seoul,2.9,96.5,78.3,77.7,2024-08-18
2518,2519,F,2,Gyeonggi,8.8,94.3,61.4,77.6,2024-09-13
2519,2520,F,1,Busan,26.7,97.1,69.7,95.4,2024-05-27
2520,2521,M,3,Seoul,0.0,84.2,75.0,,2025-02-24
2521,2522,F,1,Busan,15.4,99.8,71.1,97.8,2024-04-18
2522,2523,M,3,Gyeonggi,21.6,94.3,41.5,66.8,2024-07-11
2523,2524,M,3,Busan,17.2,91.5%,73.6,83.6,2024-08-18
2524,2525,M,1,Busan,10.8,86.8,73.4,100.0,2024-10-27
2525,2526,M,2,Seoul,17.0,88.0,67.7,72.4,2024-05-06
2526,2527,M,2,Seoul,15.1,100.0%,74.2,87.6,2025-01-03
2527,2528,F,2,Seoul,10.5,99.3%,63.2,,2024-05-27
2528,2529,F,2,Seoul,15.7,98.4,70.3,73.8,2024-11-13
2529,2530,F,3,Etc,10.5,81.8,87.8,54.9,2024-10-03
2530,2531,M,3,Gyeonggi,19.3,92.2,78.6,75.1,2024-06-09
2531,2532,F,2,Seoul,15.0,98.7%,63.2,68.7,2025-01-16
2532,2533,M,2,Etc,8.8,91.0,54.6,68.2,2024-05-26
2533,2534,F,1,Etc,17.1,91.2,66.6,73.0,2024-07-22
2534,2535,M,1,Gyeonggi,2.8,100.0%,59.3,91.5,2024-12-11
2535,2536,F,1,Gyeonggi,9.8,100.0,75.5,59.0,2024-10-28
2536,2537,F,3,Gyeonggi,26.0,87.8,60.6,96.3,2024-05-17
2537,2538,M,1,Busan,13.0,94.0,67.8,84.6,2024-03-12
2538,2539,M,1,Seoul,15.2,90.0,,46.1,2025-02-04
2539,2540,F,1,Busan,13.9,95.1,53.3,71.1,2024-06-29
2540,2541,M,3,Seoul,10.2,82.8,60.2,79.0,2024-09-24
2541,2542,M,1,Daegu,9.3,100.0,67.1,77.5,2024-07-23
2542,2543,M,3,Busan,7.9,98.3,48.1,26.9,2024-09-12
2543,2544,M,3,Etc,16.5,88.8,57.5,61.1,2024-08-31
2544,2545,M,1,Gyeonggi,9.4,92.2,94.8,86.7,2024-11-29
2545,2546,M,1,Gyeonggi,16.2,96.0,88.0,62.7,2024-10-01
